EMG
516.0
518.0
488.0
537.0
487.0
498.0
525.0
489.0
527.0
504.0
486.0
533.0
488.0
512.0
513.0
481.0
539.0
505.0
481.0
540.0
489.0
521.0
512.0
484.0
532.0
481.0
514.0
532.0
487.0
531.0
495.0
474.0
553.0
496.0
501.0
521.0
484.0
553.0
495.0
503.0
519.0
462.0
555.0
503.0
495.0
528.0
496.0
504.0
557.0
489.0
529.0
488.0
511.0
520.0
480.0
539.0
491.0
527.0
540.0
489.0
516.0
511.0
490.0
545.0
481.0
515.0
517.0
508.0
542.0
499.0
477.0
538.0
480.0
524.0
490.0
568.0
530.0
473.0
508.0
517.0
499.0
540.0
475.0
508.0
526.0
507.0
509.0
499.0
486.0
524.0
492.0
491.0
533.0
495.0
520.0
495.0
483.0
529.0
494.0
517.0
484.0
502.0
522.0
508.0
494.0
535.0
498.0
523.0
470.0
512.0
533.0
474.0
512.0
511.0
496.0
527.0
477.0
508.0
530.0
492.0
515.0
494.0
480.0
491.0
497.0
514.0
493.0
485.0
508.0
486.0
486.0
488.0
490.0
488.0
504.0
470.0
511.0
473.0
487.0
501.0
455.0
514.0
446.0
455.0
539.0
465.0
500.0
481.0
483.0
516.0
463.0
497.0
502.0
463.0
532.0
496.0
480.0
531.0
483.0
504.0
509.0
447.0
541.0
506.0
489.0
515.0
472.0
550.0
458.0
515.0
526.0
433.0
517.0
456.0
473.0
548.0
496.0
498.0
508.0
455.0
463.0
436.0
432.0
534.0
419.0
432.0
465.0
470.0
474.0
468.0
460.0
516.0
433.0
512.0
486.0
485.0
507.0
504.0
519.0
498.0
512.0
564.0
521.0
533.0
541.0
519.0
561.0
536.0
511.0
556.0
537.0
527.0
575.0
529.0
577.0
551.0
551.0
579.0
545.0
590.0
570.0
560.0
611.0
556.0
575.0
594.0
544.0
600.0
576.0
572.0
607.0
561.0
588.0
582.0
542.0
610.0
559.0
569.0
591.0
541.0
590.0
544.0
545.0
591.0
540.0
567.0
558.0
529.0
550.0
529.0
551.0
565.0
527.0
566.0
534.0
523.0
561.0
507.0
519.0
546.0
509.0
557.0
506.0
512.0
534.0
493.0
528.0
502.0
504.0
542.0
490.0
509.0
523.0
488.0
530.0
499.0
496.0
533.0
486.0
514.0
505.0
490.0
525.0
476.0
510.0
520.0
483.0
533.0
490.0
496.0
525.0
473.0
519.0
497.0
492.0
536.0
484.0
503.0
511.0
478.0
534.0
492.0
489.0
523.0
478.0
515.0
499.0
487.0
535.0
471.0
503.0
513.0
476.0
523.0
485.0
488.0
524.0
480.0
503.0
506.0
488.0
536.0
487.0
493.0
518.0
475.0
521.0
483.0
492.0
530.0
480.0
499.0
510.0
480.0
530.0
476.0
489.0
516.0
477.0
529.0
494.0
486.0
527.0
481.0
501.0
501.0
480.0
528.0
485.0
478.0
521.0
485.0
526.0
498.0
481.0
529.0
480.0
502.0
509.0
480.0
524.0
487.0
488.0
522.0
481.0
515.0
499.0
485.0
532.0
473.0
486.0
525.0
483.0
532.0
492.0
490.0
530.0
479.0
512.0
504.0
487.0
530.0
487.0
499.0
519.0
484.0
521.0
491.0
486.0
523.0
485.0
512.0
506.0
489.0
532.0
487.0
495.0
512.0
478.0
518.0
488.0
489.0
530.0
483.0
510.0
511.0
487.0
529.0
484.0
494.0
518.0
474.0
523.0
493.0
486.0
523.0
476.0
500.0
504.0
482.0
526.0
487.0
494.0
520.0
483.0
514.0
499.0
481.0
535.0
484.0
508.0
518.0
487.0
526.0
490.0
493.0
532.0
487.0
522.0
501.0
500.0
532.0
487.0
508.0
516.0
489.0
536.0
496.0
498.0
534.0
493.0
521.0
507.0
489.0
539.0
495.0
506.0
522.0
489.0
526.0
503.0
499.0
538.0
489.0
516.0
528.0
484.0
533.0
492.0
500.0
527.0
491.0
534.0
502.0
493.0
543.0
492.0
505.0
523.0
491.0
533.0
497.0
505.0
531.0
492.0
529.0
498.0
507.0
540.0
487.0
518.0
519.0
484.0
542.0
489.0
506.0
528.0
489.0
533.0
505.0
492.0
543.0
485.0
501.0
528.0
488.0
538.0
496.0
496.0
530.0
493.0
528.0
508.0
491.0
543.0
492.0
510.0
516.0
484.0
535.0
493.0
505.0
531.0
486.0
522.0
506.0
493.0
540.0
483.0
503.0
528.0
483.0
535.0
499.0
496.0
539.0
483.0
516.0
518.0
484.0
533.0
493.0
503.0
528.0
492.0
521.0
487.0
501.0
533.0
485.0
526.0
509.0
480.0
541.0
488.0
500.0
526.0
486.0
524.0
502.0
490.0
533.0
475.0
507.0
515.0
486.0
533.0
496.0
492.0
539.0
487.0
519.0
506.0
493.0
533.0
488.0
505.0
521.0
490.0
533.0
488.0
498.0
534.0
475.0
528.0
497.0
484.0
546.0
486.0
514.0
514.0
482.0
540.0
486.0
495.0
532.0
486.0
526.0
506.0
478.0
546.0
490.0
505.0
527.0
480.0
527.0
499.0
494.0
533.0
485.0
513.0
505.0
483.0
538.0
487.0
508.0
524.0
493.0
537.0
500.0
492.0
536.0
481.0
520.0
505.0
506.0
542.0
479.0
517.0
528.0
481.0
537.0
493.0
495.0
534.0
485.0
523.0
518.0
491.0
538.0
507.0
509.0
529.0
482.0
527.0
507.0
499.0
540.0
480.0
505.0
516.0
488.0
529.0
491.0
499.0
528.0
476.0
516.0
511.0
502.0
531.0
474.0
506.0
509.0
476.0
528.0
488.0
487.0
461.0
500.0
531.0
450.0
511.0
537.0
477.0
457.0
492.0
468.0
501.0
466.0
422.0
464.0
454.0
519.0
492.0
471.0
515.0
462.0
438.0
469.0
498.0
487.0
497.0
474.0
531.0
421.0
493.0
486.0
484.0
573.0
521.0
490.0
490.0
507.0
565.0
493.0
512.0
540.0
510.0
529.0
523.0
513.0
570.0
499.0
536.0
544.0
489.0
544.0
531.0
