EMG
474.0
489.0
526.0
469.0
551.0
491.0
517.0
499.0
441.0
566.0
517.0
472.0
535.0
441.0
502.0
530.0
441.0
537.0
465.0
469.0
549.0
486.0
509.0
454.0
505.0
521.0
441.0
520.0
503.0
473.0
514.0
451.0
487.0
501.0
476.0
501.0
528.0
491.0
510.0
466.0
505.0
490.0
497.0
506.0
485.0
474.0
494.0
461.0
528.0
504.0
475.0
523.0
461.0
466.0
570.0
436.0
582.0
449.0
497.0
478.0
439.0
474.0
531.0
405.0
436.0
467.0
453.0
519.0
377.0
493.0
417.0
342.0
444.0
466.0
474.0
425.0
339.0
507.0
487.0
376.0
454.0
469.0
532.0
435.0
426.0
524.0
434.0
483.0
482.0
499.0
538.0
497.0
517.0
525.0
506.0
510.0
554.0
513.0
515.0
512.0
567.0
585.0
529.0
582.0
552.0
485.0
558.0
549.0
595.0
572.0
540.0
569.0
513.0
573.0
583.0
526.0
591.0
556.0
549.0
593.0
537.0
587.0
580.0
565.0
608.0
571.0
586.0
591.0
538.0
642.0
598.0
592.0
623.0
579.0
610.0
585.0
576.0
625.0
592.0
600.0
613.0
571.0
613.0
582.0
558.0
616.0
572.0
597.0
586.0
562.0
599.0
553.0
561.0
567.0
544.0
583.0
550.0
545.0
580.0
530.0
550.0
545.0
517.0
557.0
524.0
524.0
552.0
506.0
542.0
508.0
497.0
532.0
507.0
525.0
523.0
496.0
538.0
487.0
498.0
527.0
481.0
523.0
504.0
496.0
531.0
490.0
499.0
511.0
481.0
527.0
493.0
494.0
524.0
480.0
512.0
490.0
477.0
523.0
483.0
502.0
507.0
476.0
522.0
486.0
488.0
517.0
474.0
509.0
499.0
484.0
527.0
481.0
494.0
505.0
471.0
518.0
484.0
485.0
519.0
472.0
514.0
494.0
477.0
520.0
476.0
484.0
510.0
472.0
523.0
481.0
482.0
519.0
473.0
511.0
498.0
476.0
527.0
482.0
483.0
510.0
478.0
519.0
489.0
486.0
501.0
493.0
517.0
504.0
482.0
523.0
484.0
491.0
515.0
473.0
518.0
481.0
489.0
530.0
472.0
517.0
509.0
484.0
524.0
481.0
495.0
509.0
486.0
521.0
494.0
490.0
528.0
482.0
503.0
502.0
482.0
518.0
485.0
497.0
518.0
482.0
523.0
498.0
483.0
522.0
488.0
503.0
510.0
482.0
524.0
489.0
492.0
522.0
480.0
509.0
500.0
488.0
518.0
486.0
514.0
519.0
486.0
525.0
490.0
492.0
528.0
480.0
517.0
497.0
485.0
525.0
488.0
506.0
517.0
485.0
527.0
491.0
494.0
531.0
486.0
512.0
509.0
485.0
530.0
486.0
504.0
519.0
485.0
527.0
494.0
493.0
527.0
487.0
511.0
504.0
490.0
533.0
484.0
497.0
515.0
482.0
519.0
497.0
492.0
530.0
487.0
508.0
506.0
490.0
530.0
492.0
495.0
523.0
487.0
522.0
496.0
490.0
531.0
481.0
506.0
514.0
484.0
527.0
487.0
505.0
527.0
488.0
522.0
507.0
490.0
539.0
491.0
501.0
519.0
487.0
555.0
488.0
482.0
535.0
493.0
520.0
503.0
490.0
527.0
486.0
506.0
517.0
495.0
531.0
494.0
490.0
525.0
487.0
509.0
506.0
487.0
526.0
482.0
516.0
522.0
480.0
534.0
487.0
491.0
519.0
481.0
524.0
509.0
502.0
513.0
514.0
495.0
518.0
485.0
514.0
500.0
494.0
537.0
487.0
520.0
510.0
495.0
510.0
507.0
491.0
529.0
481.0
512.0
514.0
497.0
518.0
496.0
519.0
506.0
485.0
535.0
535.0
465.0
492.0
553.0
530.0
508.0
490.0
521.0
495.0
533.0
517.0
473.0
545.0
504.0
507.0
517.0
500.0
466.0
530.0
489.0
544.0
496.0
507.0
522.0
501.0
507.0
513.0
480.0
522.0
468.0
514.0
518.0
493.0
513.0
486.0
513.0
516.0
489.0
520.0
483.0
489.0
520.0
490.0
500.0
489.0
481.0
549.0
489.0
466.0
490.0
500.0
528.0
502.0
429.0
504.0
512.0
505.0
497.0
472.0
503.0
482.0
453.0
515.0
475.0
508.0
498.0
487.0
516.0
468.0
466.0
502.0
480.0
517.0
497.0
498.0
509.0
460.0
484.0
501.0
463.0
497.0
427.0
495.0
457.0
434.0
503.0
440.0
454.0
515.0
434.0
507.0
438.0
432.0
508.0
422.0
451.0
468.0
465.0
527.0
413.0
455.0
500.0
